"","Date","second_MVP_top4","second_MVP_bottom4","second_maxSR_top4","second_maxSR_bottom4","second_EW_top4","second_EW_bottom4","second_InvInef_top4","second_InvInef_bottom4","second_MVP_top8","second_MVP_bottom8","second_maxSR_top8","second_maxSR_bottom8","second_EW_top8","second_EW_bottom8","second_InvInef_top8","second_InvInef_bottom8"
"252",2021-09-09,2.39473009012931,1.31771906117739,5.96887999740901,0.250045768968421,2.82485253742244,1.28174190814403,2.87126132848623,1.5961157160196,0.852588573228359,2.09803961845499,1.87057476495239,0.177915522492303,1.48722884426629,1.29421630556461,0.866924366437841,1.394522956793
"253",2021-09-10,2.21742595190648,1.21233961436111,5.59976953454812,0.205854670660835,2.61868179642404,1.17397525010495,2.66291019313643,1.47602568531011,0.752998607776566,1.91384358445683,1.72460205604189,0.126689843274627,1.35232588944143,1.16928042011299,0.765314346975031,1.25640731360778
"254",2021-09-11,2.33538019871113,1.2254472664996,6.23130463893175,0.213212881896835,2.80278685566712,1.18762453623406,2.81575574848307,1.4945232630701,0.787644680873848,2.01127344581557,1.94492149750085,0.139656625190594,1.46011767669015,1.23786566287194,0.840690719786077,1.33000363501061
"255",2021-09-12,2.35858016714854,1.29391602259319,6.092503748996,0.23652965179074,2.80445447610519,1.25898971609778,2.83373760181235,1.58017597111917,0.836276185601019,2.03536343156353,1.91105939804028,0.184778338943687,1.48082101933937,1.30905908695571,0.864872582814785,1.39282226482221
"256",2021-09-13,2.1986207819402,1.18297758330893,5.57956919214016,0.203474006298576,2.60421162104155,1.1333721261007,2.64851981665809,1.43398094077678,0.773505815611649,1.95226912813728,1.73855605430821,0.128321086905882,1.35646742713875,1.21211292073932,0.778780061337855,1.29232791717471
"257",2021-09-14,2.26017825761564,1.24748348230852,5.57956919627852,0.258245256170716,2.65855455669466,1.19591755376365,2.71303185661171,1.50098483590965,0.805296846049592,2.03794400946921,1.74945125837834,0.210704917882366,1.39062422985675,1.31317819358255,0.80390362958014,1.39741179974735
"258",2021-09-15,2.37367781664593,1.30909593901034,5.84816033080573,0.2898554107389,2.78644704850613,1.26470362147582,2.83499954033329,1.57335240342823,0.850217799160659,2.116877464195,1.84967492511789,0.232252661106801,1.46608521787414,1.3737555975627,0.856066955797044,1.45600805594388
"259",2021-09-16,2.29404097853188,1.27130838330756,5.62543630087576,0.278500069674751,2.68768952186856,1.2192695366029,2.73893831513025,1.51956641555172,0.828056936959763,2.04059396499096,1.76377218969865,0.212009232905776,1.41458736549237,1.30671259662688,0.823128211496985,1.38658511522187
"260",2021-09-17,2.2036888930007,1.24733347878605,5.4309650896411,0.266227465778716,2.58283166384597,1.19916807526451,2.63301062478744,1.49246325949585,0.766150835831125,1.97362962373312,1.68778832364977,0.175378409511859,1.33544558988513,1.2304006526989,0.761175079818293,1.30896687805328
"261",2021-09-18,2.24006423754125,1.27199515260776,5.48546511987053,0.290326953739386,2.62032793908069,1.21104786059729,2.66938771034857,1.50812887032361,0.792941596079287,2.02231730789344,1.71714322378277,0.199075711455037,1.36210238198363,1.25782156096059,0.785371734589233,1.34073399888035
